2theta	Theorical peaks	2theta	I	2theta	I
deg	Intensity	deg	(a.u.)	deg	(a.u.)
2H-WSe2	2H-WSe2	x=15,d=21%	x=15,d=21%	x=0,d=4%	x=0,d=4%
		59.28	0.00242204056917953	75.81635	0.0018349970640047
		59.3	0.00211928549803209	75.84265	0.00198179682912508
		59.32	0.00211928549803209	75.86895	0.00210412996672538
		59.34	0.00272479564032698	75.89525	0.00166373067136426
		59.36	0.00333030578262186	75.92155	0.00124779800352319
		59.38	0.00272479564032698	75.94785	0.00181053043648463
		59.4	0.00333030578262186	75.97415	0.00256899588960653
		59.42	0.00333030578262186	76.00045	0.00249559600704635
		59.44	0.00151377535573721	76.02675	8.31865335682126E-4
		59.46	0.0036330608537693	76.05305	0.00100313172832256
		59.48	0.00242204056917953	76.07935	0.00244666275200627
		59.5	0.00333030578262186	76.10565	0.00185946369152476
		59.52	0.00211928549803209	76.13195	0.00193286357408495
		59.54	0.00242204056917953	76.15825	0.00274026228224706
		59.56	0.00242204056917953	76.18455	0.00185946369152476
		59.58	3.02755071147442E-4	76.21085	0.00252006263456641
		59.6	0.00333030578262186	76.23715	0.00176159718144451
		59.62	0.00151377535573721	76.26345	0.00193286357408495
		59.64	0.00302755071147442	76.28975	0.002715795654727
		59.66	0.00302755071147442	76.31605	0.0022264631043257
		59.68	0.00181653042688465	76.34235	0.00354766099040908
		59.7	0.00151377535573721	76.36865	0.0022264631043257
		59.72	9.08265213442325E-4	76.39495	0.00159033078880407
		59.74	0.0036330608537693	76.42125	0.00178606380896457
		59.76	0.00211928549803209	76.44755	0.00198179682912508
		59.78	0.00181653042688465	76.47385	0.00259346251712659
		59.8	0.00211928549803209	76.50015	0.0010520649833627
		59.82	0.00211928549803209	76.52645	0.00232432961440595
		59.84	0.0036330608537693	76.55275	0.00244666275200627
		59.86	0.00333030578262186	76.57905	0.00190839694656488
		59.88	0.00302755071147442	76.60535	0.00249559600704635
		59.9	0.00302755071147442	76.63165	0.00129673125856332
		59.92	0.00242204056917953	76.65795	6.60598943041689E-4
		59.94	9.08265213442325E-4	76.68425	0.00239772949696614
		59.96	0.00393581592491674	76.71055	0.00144353102368369
		59.98	0.00484408113835907	76.73685	0.00207966333920532
		60	0.00242204056917953	76.76315	0.00171266392640439
		60.02	0.00211928549803209	76.78945	0.00129673125856332
		60.04	0.00181653042688465	76.81575	0.00171266392640439
		60.06	0.00211928549803209	76.84205	0.00119886474848307
		60.08	0.0036330608537693	76.86835	0.00181053043648463
		60.1	0.00151377535573721	76.89465	0.00110099823840282
		60.12	0.0036330608537693	76.92095	9.05265218242319E-4
		60.14	0.00211928549803209	76.94725	0.00159033078880407
		60.16	0.00272479564032698	76.97355	0.00114993149344294
		60.18	0.00211928549803209	76.99985	0.00163926404384419
		60.2	0.00423857099606418	77.02615	0.00139459776864357
		60.22	0.00211928549803209	77.05245	0.00156586416128401
		60.24	0.00242204056917953	77.07875	0.00107653161088276
		60.26	0.0036330608537693	77.10505	0.00129673125856332
		60.28	0.00181653042688465	77.13135	0.00229986298688589
		60.3	0.00121102028458977	77.15765	0.00119886474848307
		60.32	0.00151377535573721	77.18395	0.00173713055392445
		60.34	0.00121102028458977	77.21025	0.0020307300841652
		60.36	0.00302755071147442	77.23655	0.00139459776864357
		60.38	0.00242204056917953	77.26285	0.00112546486592288
		60.4	0.00181653042688465	77.28915	0.00156586416128401
		60.42	0.00242204056917953	77.31545	9.78665100802504E-4
		60.44	0.00242204056917953	77.34175	0.00227539635936582
		60.46	0.00272479564032698	77.36805	0.00151693090624389
		60.48	0.00181653042688465	77.39435	0.00107653161088276
		60.5	0.00181653042688465	77.42065	0.00168819729888432
		60.52	0.00272479564032698	77.44695	0.00122333137600313
		60.54	0.00151377535573721	77.47325	0.00149246427872383
		60.56	6.05510142294883E-4	77.49955	5.87199060481506E-4
		60.58	0.00211928549803209	77.52585	0.00239772949696614
		60.6	0.00211928549803209	77.55215	7.58465453121943E-4
		60.62	0.00151377535573721	77.57845	0.00259346251712659
		60.64	0.00151377535573721	77.60475	0.00134566451360345
		60.66	0.00151377535573721	77.63105	0.00190839694656488
		60.68	0.00302755071147442	77.65735	8.80798590722258E-4
		60.7	0.00242204056917953	77.68365	0.00198179682912508
		60.72	0.00151377535573721	77.70995	0.00129673125856332
		60.74	0.00272479564032698	77.73625	0.00100313172832256
		60.76	0.00272479564032698	77.76255	0.00173713055392445
		60.78	0.00181653042688465	77.78885	0.00129673125856332
		60.8	0.00302755071147442	77.81515	0.00210412996672538
		60.82	0.00242204056917953	77.84145	0.00225092973184576
		60.84	0.00302755071147442	77.86775	0.00114993149344294
		60.86	0.00333030578262186	77.89405	0.00327852808768841
		60.88	0.00242204056917953	77.92035	0.00193286357408495
		60.9	0.00151377535573721	77.94665	0.00193286357408495
		60.92	9.08265213442325E-4	77.97295	0.00132119788608338
		60.94	0.00514683620950651	77.99925	0.00266686239968678
		60.96	0.00121102028458977	78.02555	0.00220199647680564
		60.98	0.00151377535573721	78.05185	0.00193286357408495
		61	0.00121102028458977	78.07815	0.00132119788608338
		61.02	6.05510142294883E-4	78.10445	0.0020307300841652
		61.04	0.00121102028458977	78.13075	8.07398708162065E-4
		61.06	6.05510142294883E-4	78.15705	8.56331963202188E-4
		61.08	0.00211928549803209	78.18335	0.00154139753376395
		61.1	0.00121102028458977	78.20965	0.00215306322176552
		61.12	0.00181653042688465	78.23595	0.00119886474848307
		61.14	0.00151377535573721	78.26225	0.00217752984928558
		61.16	0.00302755071147442	78.28855	0.00139459776864357
		61.18	0.00272479564032698	78.31485	0.00215306322176552
		61.2	0.00272479564032698	78.34115	0.00168819729888432
		61.22	0.00242204056917953	78.36745	0.00141906439616363
		61.24	0.00242204056917953	78.39375	0.00207966333920532
		61.26	0.0036330608537693	78.42005	0.00129673125856332
		61.28	0.00302755071147442	78.44635	0.00190839694656488
		61.3	0.00393581592491674	78.47265	7.58465453121943E-4
		61.32	9.08265213442325E-4	78.49895	0.00137013114112351
		61.34	0.00302755071147442	78.52525	0.00161479741632413
		61.36	0.00151377535573721	78.55155	0.00173713055392445
		61.38	9.08265213442325E-4	78.57785	0.00254452926208647
		61.4	0.00242204056917953	78.60415	0.00188393031904482
		61.42	0.00302755071147442	78.63045	0.00163926404384419
		61.44	0.00302755071147442	78.65675	0.00102759835584264
		61.46	0.00121102028458977	78.68305	0.00239772949696614
		61.48	0.00211928549803209	78.70935	0.00151693090624389
		61.5	0.00121102028458977	78.73565	0.002715795654727
		61.52	0.00242204056917953	78.76195	0.00274026228224706
		61.54	9.08265213442325E-4	78.78825	0.00188393031904482
		61.56	0.00242204056917953	78.81455	0.00151693090624389
		61.58	0.00211928549803209	78.84085	0.00166373067136426
		61.6	0.00151377535573721	78.86715	0.0037189273830495
		61.62	0.00272479564032698	78.89345	0.00176159718144451
		61.64	9.08265213442325E-4	78.91975	0.00151693090624389
		61.66	0.00181653042688465	78.94605	0.00296046192992761
		61.68	6.05510142294883E-4	78.97235	0.00159033078880407
		61.7	0.00242204056917953	78.99865	0.00163926404384419
		61.72	0.00181653042688465	79.02495	0.00139459776864357
		61.74	0.00181653042688465	79.05125	0.00181053043648463
		61.76	0.00121102028458977	79.07755	0.00252006263456641
		61.78	0.00242204056917953	79.10385	0.00259346251712659
		61.8	0.00211928549803209	79.13015	0.0010520649833627
		61.82	0.00211928549803209	79.15645	9.05265218242319E-4
		61.84	0.00302755071147442	79.18275	0.00122333137600313
		61.86	0.00151377535573721	79.20905	0.00173713055392445
		61.88	0.00181653042688465	79.23535	0.00252006263456641
		61.9	0.00151377535573721	79.26165	0.00215306322176552
		61.92	0.00181653042688465	79.28795	0.00171266392640439
		61.94	0.00242204056917953	79.31425	0.00217752984928558
		61.96	0.00181653042688465	79.34055	6.8506557056175E-4
		61.98	0.0036330608537693	79.36685	0.00237326286944607
		62	0.00181653042688465	79.39315	0.00229986298688589
		62.02	0.0036330608537693	79.41945	0.00217752984928558
		62.04	0.00121102028458977	79.44575	0.00225092973184576
		62.06	0.00302755071147442	79.47205	0.00151693090624389
		62.08	0.00211928549803209	79.49835	0.00159033078880407
		62.1	0.00423857099606418	79.52465	0.00127226463104326
		62.12	0.00211928549803209	79.55095	9.29731845762382E-4
		62.14	0.00121102028458977	79.57725	0.00200626345664514
		62.16	0.00242204056917953	79.60355	9.54198473282443E-4
		62.18	0.00151377535573721	79.62985	9.05265218242319E-4
		62.2	0.00151377535573721	79.65615	0.00171266392640439
		62.22	0.00151377535573721	79.68245	0.00178606380896457
		62.24	0.00272479564032698	79.70875	9.54198473282443E-4
		62.26	0.00211928549803209	79.73505	0.00185946369152476
		62.28	0.00151377535573721	79.76135	0.00210412996672538
		62.3	0.00121102028458977	79.78765	0.00132119788608338
		62.32	0.00211928549803209	79.81395	0.00127226463104326
		62.34	0.00272479564032698	79.84025	0.00146799765120376
		62.36	0.00121102028458977	79.86655	0.00193286357408495
		62.38	0.00181653042688465	79.89285	0.00114993149344294
		62.4	0.00242204056917953	79.91915	0.00296046192992761
		62.42	0.00333030578262186	79.94545	8.31865335682126E-4
		62.44	0.00302755071147442	79.97175	0.00132119788608338
		62.46	0.00211928549803209	79.99805	0.00168819729888432
		62.48	0.00181653042688465	--	--
		62.5	3.02755071147442E-4	--	--
		62.52	0.00151377535573721	--	--
		62.54	0.00302755071147442	--	--
		62.56	0.00211928549803209	--	--
		62.58	0.00211928549803209	--	--
		62.6	0.00121102028458977	--	--
		62.62	0.00181653042688465	--	--
		62.64	0.00151377535573721	--	--
		62.66	0.00151377535573721	--	--
		62.68	0.0036330608537693	--	--
		62.7	0.00302755071147442	--	--
		62.72	0.00393581592491674	--	--
		62.74	9.08265213442325E-4	--	--
		62.76	0.00121102028458977	--	--
		62.78	0.00333030578262186	--	--
		62.8	0.00333030578262186	--	--
		62.82	0.00121102028458977	--	--
		62.84	0.0036330608537693	--	--
		62.86	0.00121102028458977	--	--
		62.88	0.00151377535573721	--	--
		62.9	0.00181653042688465	--	--
		62.92	0.00211928549803209	--	--
		62.94	0.00121102028458977	--	--
		62.96	0.00333030578262186	--	--
		62.98	0.00121102028458977	--	--
		63	0.00151377535573721	--	--
		63.02	0.00151377535573721	--	--
		63.04	0.00393581592491674	--	--
		63.06	6.05510142294883E-4	--	--
		63.08	0.00181653042688465	--	--
		63.1	0.00211928549803209	--	--
		63.12	0.00242204056917953	--	--
		63.14	0.00302755071147442	--	--
		63.16	0.00121102028458977	--	--
		63.18	0.00181653042688465	--	--
		63.2	0.00121102028458977	--	--
		63.22	0.00181653042688465	--	--
		63.24	0.00242204056917953	--	--
		63.26	0.00121102028458977	--	--
		63.28	0.00242204056917953	--	--
		63.3	0.00393581592491674	--	--
		63.32	0.00423857099606418	--	--
		63.34	0.00181653042688465	--	--
		63.36	0.00242204056917953	--	--
		63.38	0.00242204056917953	--	--
		63.4	0.00151377535573721	--	--
		63.42	0.00181653042688465	--	--
		63.44	0.00181653042688465	--	--
		63.46	0.00272479564032698	--	--
		63.48	0.00151377535573721	--	--
		63.5	0.00211928549803209	--	--
		63.52	6.05510142294883E-4	--	--
		63.54	0.00302755071147442	--	--
		63.56	0.00151377535573721	--	--
		63.58	0.00151377535573721	--	--
		63.6	0.00121102028458977	--	--
		63.62	0.00211928549803209	--	--
		63.64	0.00181653042688465	--	--
		63.66	9.08265213442325E-4	--	--
		63.68	0.00333030578262186	--	--
		63.7	0.00302755071147442	--	--
		63.72	0.00302755071147442	--	--
		63.74	0.00302755071147442	--	--
		63.76	6.05510142294883E-4	--	--
		63.78	9.08265213442325E-4	--	--
		63.8	0.00151377535573721	--	--
		63.82	0.00242204056917953	--	--
		63.84	0.00242204056917953	--	--
		63.86	0.00151377535573721	--	--
		63.88	0.00181653042688465	--	--
		63.9	0.00151377535573721	--	--
		63.92	0.00242204056917953	--	--
		63.94	0.00333030578262186	--	--
		63.96	0.00181653042688465	--	--
		63.98	0.00302755071147442	--	--
		64	0.00181653042688465	--	--
		64.02	0.00211928549803209	--	--
		64.04	0.00242204056917953	--	--
		64.06	0.00333030578262186	--	--
		64.08	0.00544959128065395	--	--
		64.1	0.00181653042688465	--	--
		64.12	6.05510142294883E-4	--	--
		64.14	0.00272479564032698	--	--
		64.16	0.00302755071147442	--	--
		64.18	0.00333030578262186	--	--
		64.2	0.00242204056917953	--	--
		64.22	0.00121102028458977	--	--
		64.24	0.00151377535573721	--	--
		64.26	0.00393581592491674	--	--
		64.28	0.00151377535573721	--	--
		64.3	0.00181653042688465	--	--
		64.32	0.0036330608537693	--	--
		64.34	0.00151377535573721	--	--
		64.36	0.00121102028458977	--	--
		64.38	0.00242204056917953	--	--
		64.4	0.00121102028458977	--	--
		64.42	0.00151377535573721	--	--
		64.44	0.00151377535573721	--	--
		64.46	0.00242204056917953	--	--
		64.48	0.00242204056917953	--	--
		64.5	0.00181653042688465	--	--
		64.52	0.00242204056917953	--	--
		64.54	0.0036330608537693	--	--
		64.56	0.00333030578262186	--	--
		64.58	0.00302755071147442	--	--
		64.6	0.00484408113835907	--	--
		64.62	0.00484408113835907	--	--
		64.64	0.00302755071147442	--	--
		64.66	0.00575234635180139	--	--
		64.68	0.00666061156524372	--	--
		64.7	0.0072661217075386	--	--
		64.72	0.00999091734786558	--	--
		64.74	0.00877989706327581	--	--
		64.76	0.00635785649409628	--	--
		64.78	0.00544959128065395	--	--
		64.8	0.0072661217075386	--	--
		64.82	0.00666061156524372	--	--
		64.84	0.00333030578262186	--	--
		64.86	0.00454132606721163	--	--
		64.88	0.00605510142294883	--	--
		64.9	0.00666061156524372	--	--
		64.92	0.00484408113835907	--	--
		64.94	0.00484408113835907	--	--
		64.96	0.00605510142294883	--	--
		64.98	0.00484408113835907	--	--
		65	0.00423857099606418	--	--
		65.02	0.00242204056917953	--	--
		65.04	0.00333030578262186	--	--
		65.06	0.00423857099606418	--	--
		65.08	0.00121102028458977	--	--
		65.1	0.00121102028458977	--	--
		65.12	9.08265213442325E-4	--	--
		65.14	0.00302755071147442	--	--
		65.16	0.00242204056917953	--	--
		65.18	0.00151377535573721	--	--
		65.2	0.00333030578262186	--	--
		65.22	0.00242204056917953	--	--
		65.24	0.00242204056917953	--	--
		65.26	0.00333030578262186	--	--
		65.28	6.05510142294883E-4	--	--
		65.3	0.00242204056917953	--	--
		65.32	9.08265213442325E-4	--	--
		65.34	0.00242204056917953	--	--
		65.36	0.00211928549803209	--	--
		65.38	0.00211928549803209	--	--
		65.4	0.00121102028458977	--	--
		65.42	0.00242204056917953	--	--
		65.44	0.00242204056917953	--	--
		65.46	0.00211928549803209	--	--
		65.48	0.00242204056917953	--	--
		65.5	0.00211928549803209	--	--
		65.52	3.02755071147442E-4	--	--
		65.54	0.00121102028458977	--	--
		65.56	9.08265213442325E-4	--	--
		65.58	6.05510142294883E-4	--	--
		65.6	0.00242204056917953	--	--
		65.62	0.00151377535573721	--	--
		65.64	0.00151377535573721	--	--
		65.66	0.00121102028458977	--	--
		65.68	0.00121102028458977	--	--
		65.7	0.00242204056917953	--	--
		65.72	0.00121102028458977	--	--
		65.74	6.05510142294883E-4	--	--
		65.76	0.00121102028458977	--	--
		65.78	0.00242204056917953	--	--
		65.8	0.00272479564032698	--	--
		65.82	0.00302755071147442	--	--
		65.84	0.0036330608537693	--	--
		65.86	0.00333030578262186	--	--
		65.88	0.00333030578262186	--	--
		65.9	0.00211928549803209	--	--
		65.92	0.00242204056917953	--	--
		65.94	0.00151377535573721	--	--
		65.96	0.00181653042688465	--	--
		65.98	0.00272479564032698	--	--
		66	0.00151377535573721	--	--
		66.02	0.00333030578262186	--	--
		66.04	9.08265213442325E-4	--	--
		66.06	0.00181653042688465	--	--
		66.08	0.00242204056917953	--	--
		66.1	0.00121102028458977	--	--
		66.12	0.00151377535573721	--	--
		66.14	0.00211928549803209	--	--
		66.16	0.0036330608537693	--	--
		66.18	0.00302755071147442	--	--
		66.2	9.08265213442325E-4	--	--
		66.22	0.00302755071147442	--	--
		66.24	0.00211928549803209	--	--
		66.26	0.00181653042688465	--	--
		66.28	0.00302755071147442	--	--
		66.3	0.00333030578262186	--	--
		66.32	0.00211928549803209	--	--
		66.34	0.00121102028458977	--	--
		66.36	0.00211928549803209	--	--
		66.38	0.00242204056917953	--	--
		66.4	0.00211928549803209	--	--
		66.42	0.00181653042688465	--	--
		66.44	0.00181653042688465	--	--
		66.46	0.00211928549803209	--	--
		66.48	0.0036330608537693	--	--
		66.5	0.00272479564032698	--	--
		66.52	0.00181653042688465	--	--
		66.54	0.00181653042688465	--	--
		66.56	0.00333030578262186	--	--
		66.58	0.00242204056917953	--	--
		66.6	0.00211928549803209	--	--
		66.62	0.00302755071147442	--	--
		66.64	0.00211928549803209	--	--
		66.66	0.00242204056917953	--	--
		66.68	0.00302755071147442	--	--
		66.7	0.00151377535573721	--	--
		66.72	9.08265213442325E-4	--	--
		66.74	0.00181653042688465	--	--
		66.76	0.00151377535573721	--	--
		66.78	0.00121102028458977	--	--
		66.8	9.08265213442325E-4	--	--
		66.82	0.00211928549803209	--	--
		66.84	0.00211928549803209	--	--
		66.86	0.00181653042688465	--	--
		66.88	0.00181653042688465	--	--
		66.9	0.00242204056917953	--	--
		66.92	0.00181653042688465	--	--
		66.94	0.00121102028458977	--	--
		66.96	0.00151377535573721	--	--
		66.98	3.02755071147442E-4	--	--
		67	0.00272479564032698	--	--
		67.02	0.00151377535573721	--	--
		67.04	9.08265213442325E-4	--	--
		67.06	0.00302755071147442	--	--
		67.08	0.00242204056917953	--	--
		67.1	0.00302755071147442	--	--
		67.12	0.00211928549803209	--	--
		67.14	0.00181653042688465	--	--
		67.16	0.00181653042688465	--	--
		67.18	0.00121102028458977	--	--
		67.2	0.00181653042688465	--	--
		67.22	0.00302755071147442	--	--
		67.24	0.00302755071147442	--	--
		67.26	0.00151377535573721	--	--
		67.28	0.00272479564032698	--	--
		67.3	0.00272479564032698	--	--
		67.32	0.00242204056917953	--	--
		67.34	0	--	--
		67.36	0.0036330608537693	--	--
		67.38	0.00302755071147442	--	--
		67.4	0.00211928549803209	--	--
		67.42	0.00302755071147442	--	--
		67.44	0.00302755071147442	--	--
		67.46	0.00242204056917953	--	--
		67.48	0.00151377535573721	--	--
		67.5	0.00302755071147442	--	--
		67.52	0.00181653042688465	--	--
		67.54	0.00302755071147442	--	--
		67.56	0.00151377535573721	--	--
		67.58	0.00242204056917953	--	--
		67.6	0.00211928549803209	--	--
		67.62	0.00242204056917953	--	--
		67.64	0.0036330608537693	--	--
		67.66	0.00211928549803209	--	--
		67.68	0.00181653042688465	--	--
		67.7	0.00272479564032698	--	--
		67.72	9.08265213442325E-4	--	--
		67.74	0.00211928549803209	--	--
		67.76	0.00211928549803209	--	--
		67.78	0.00393581592491674	--	--
		67.8	0.00333030578262186	--	--
		67.82	0.00242204056917953	--	--
		67.84	0.00121102028458977	--	--
		67.86	0.00272479564032698	--	--
		67.88	0.00211928549803209	--	--
		67.9	0.00242204056917953	--	--
		67.92	0.00272479564032698	--	--
		67.94	0.00242204056917953	--	--
		67.96	0.00151377535573721	--	--
		67.98	0.00151377535573721	--	--
		68	0.00302755071147442	--	--
		68.02	0.00121102028458977	--	--
		68.04	0.00333030578262186	--	--
		68.06	0.0036330608537693	--	--
		68.08	0.00272479564032698	--	--
		68.1	0.00151377535573721	--	--
		68.12	0.00151377535573721	--	--
		68.14	0.00211928549803209	--	--
		68.16	0.00211928549803209	--	--
		68.18	0.0036330608537693	--	--
		68.2	0.0036330608537693	--	--
		68.22	0.00272479564032698	--	--
		68.24	0.0036330608537693	--	--
		68.26	0.00211928549803209	--	--
		68.28	0.00181653042688465	--	--
		68.3	0.00333030578262186	--	--
		68.32	0.00242204056917953	--	--
		68.34	0.00272479564032698	--	--
		68.36	0.00333030578262186	--	--
		68.38	0.00544959128065395	--	--
		68.4	0.00211928549803209	--	--
		68.42	0.00211928549803209	--	--
		68.44	0.00544959128065395	--	--
		68.46	0.00302755071147442	--	--
		68.48	0.00454132606721163	--	--
		68.5	0.0036330608537693	--	--
		68.52	0.00242204056917953	--	--
		68.54	0.0036330608537693	--	--
		68.56	0.00333030578262186	--	--
		68.58	0.00211928549803209	--	--
		68.6	0.00302755071147442	--	--
		68.62	0.00333030578262186	--	--
		68.64	0.00454132606721163	--	--
		68.66	0.00211928549803209	--	--
		68.68	0.00272479564032698	--	--
		68.7	0.00333030578262186	--	--
		68.72	0.00484408113835907	--	--
		68.74	0.00333030578262186	--	--
		68.76	0.00484408113835907	--	--
		68.78	0.00211928549803209	--	--
		68.8	0.00333030578262186	--	--
		68.82	0.00211928549803209	--	--
		68.84	0.00121102028458977	--	--
		68.86	0.00302755071147442	--	--
		68.88	0.00242204056917953	--	--
		68.9	0.00302755071147442	--	--
		68.92	0.00242204056917953	--	--
		68.94	0.00181653042688465	--	--
		68.96	9.08265213442325E-4	--	--
		68.98	6.05510142294883E-4	--	--
		69	0.00272479564032698	--	--
		69.02	0.00272479564032698	--	--
		69.04	0.00272479564032698	--	--
		69.06	0.00272479564032698	--	--
		69.08	0.00242204056917953	--	--
		69.1	0.00211928549803209	--	--
		69.12	0.0036330608537693	--	--
		69.14	0.00242204056917953	--	--
		69.16	6.05510142294883E-4	--	--
		69.18	9.08265213442325E-4	--	--
		69.2	0.00242204056917953	--	--
		69.22	0.00211928549803209	--	--
		69.24	0.00302755071147442	--	--
		69.26	0.00121102028458977	--	--
		69.28	0.00151377535573721	--	--
		69.3	3.02755071147442E-4	--	--
		69.32	0.00211928549803209	--	--
		69.34	0.00181653042688465	--	--
		69.36	0.00302755071147442	--	--
		69.38	0.00151377535573721	--	--
		69.4	0.00242204056917953	--	--
		69.42	0.00211928549803209	--	--
		69.44	0.00211928549803209	--	--
		69.46	0.00181653042688465	--	--
		69.48	0.00211928549803209	--	--
		69.5	0.00151377535573721	--	--
		69.52	0.00151377535573721	--	--
		69.54	0.00302755071147442	--	--
		69.56	0.00151377535573721	--	--
		69.58	0.00211928549803209	--	--
		69.6	0.00211928549803209	--	--
		69.62	0.0036330608537693	--	--
		69.64	0.00302755071147442	--	--
		69.66	0.00181653042688465	--	--
		69.68	0.00211928549803209	--	--
		69.7	0.0036330608537693	--	--
		69.72	0.00272479564032698	--	--
		69.74	0.00181653042688465	--	--
		69.76	0.00242204056917953	--	--
		69.78	0.00272479564032698	--	--
		69.8	0.00121102028458977	--	--
		69.82	0.00151377535573721	--	--
		69.84	0.00151377535573721	--	--
		69.86	0.00121102028458977	--	--
		69.88	0.00242204056917953	--	--
		69.9	0.00151377535573721	--	--
		69.92	0.00181653042688465	--	--
		69.94	0.00242204056917953	--	--
		69.96	0.00151377535573721	--	--
		69.98	9.08265213442325E-4	--	--
		70	0.00151377535573721	--	--
