2theta	Theorical_peaks	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity
deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.
2H-WSe2	2H-WSe2	x=0%, d =4%	x=0%, d =4%	x=1.0%, d =1%	x=1.0%, d =1%	x=1.4%, d =9% 	x=1.4%, d =9% 	x=7.6%, d =38%	x=7.6%, d =38%	x=15%, d =21%	x=15%, d =21%
		57.09075	0.117772558230574	57.09075	1.17194855617569	57.09075	2.02437414756479	57.09075	3.0166869856751	45.04	4.12930608537693
		57.11705	0.0894059502838129	57.11705	1.16001779503357	57.11705	2.02169035153328	57.11705	3.01737275220969	45.06	4.12883378746594
		57.14335	0.0688980230964964	57.14335	1.14707595243873	57.14335	2.01839060231422	57.14335	3.01706796708321	45.08	4.1307229791099
		57.16965	0.0504893325504013	57.16965	1.1410094637224	57.16965	2.01852259228299	57.16965	3.01904907040536	45.1	4.1307229791099
		57.19595	0.0406659816010961	57.19595	1.13000889751678	57.19595	2.01900655550178	57.19595	3.0188204815605	45.12	4.12930608537693
		57.22225	0.0331571736151889	57.22225	1.12556013912481	57.22225	2.01729068590787	57.22225	3.01722035964645	45.14	4.12977838328792
		57.24855	0.0257291055000979	57.24855	1.12268866779908	57.24855	2.01676272603282	57.24855	3.01813471502591	45.16	4.12883378746594
		57.27485	0.022257291055001	57.27485	1.11965542344091	57.27485	2.01539882968894	57.27485	3.01851569643401	45.18	4.12883378746594
		57.30115	0.0176012918379331	57.30115	1.11807813637467	57.30115	2.01627876281403	57.30115	3.01729655592807	45.2	4.12883378746594
		57.32745	0.0158788412605207	57.32745	1.11791636334223	57.32745	2.01377095340754	57.32745	3.01722035964645	45.22	4.12930608537693
		57.35375	0.0157711880994324	57.35375	1.11573242740435	57.35375	2.01473887984513	57.35375	3.01912526668699	45.24	4.12741689373297
		57.38005	0.0132413388138579	57.38005	1.11646040605031	57.38005	2.01592678956399	57.38005	3.01904907040536	45.26	4.12977838328792
		57.40635	0.012918379330593	57.40635	1.11447868640298	57.40635	2.01539882968894	57.40635	3.01927765925023	45.28	4.12977838328792
		57.43265	0.0129452926208651	57.43265	1.11528755156515	57.43265	2.01425491662634	57.43265	3.01645839683023	45.3	4.12977838328792
		57.45895	0.013295165394402	57.45895	1.11532799482326	57.45895	2.01522284306393	57.45895	3.0166869856751	45.32	4.1307229791099
		57.48525	0.0110882755920924	57.48525	1.11472134595163	57.48525	2.01416692331383	57.48525	3.01798232246266	45.34	4.12977838328792
		57.51155	0.0129452926208651	57.51155	1.11395292404756	57.51155	2.01434290993884	57.51155	3.01866808899726	45.36	4.13119527702089
		57.53785	0.0104692699158348	57.53785	1.1154897678557	57.53785	2.01509085309517	57.53785	3.01897287412374	45.38	4.13261217075386
		57.56415	0.0113035819142689	57.56415	1.11371026449891	57.56415	2.01482687315764	57.56415	3.02110637000914	45.4	4.12883378746594
		57.59045	0.0102808768839304	57.59045	1.11464045943541	57.59045	2.01341898015751	57.59045	3.01722035964645	45.42	4.1307229791099
		57.61675	0.00955421804658443	57.61675	1.11391248078945	57.61675	2.01293501693871	57.61675	3.01851569643401	45.44	4.12694459582198
		57.64305	0.011680367978078	57.64305	1.11464045943541	57.64305	2.01447489990761	57.64305	3.01630600426699	45.46	4.12788919164396
		57.66935	0.0114650616559013	57.66935	1.11407425382189	57.66935	2.01407893000132	57.66935	3.02179213654374	45.48	4.12977838328792
		57.69565	0.00971569778821683	57.69565	1.11383159427323	57.69565	2.01377095340754	57.69565	3.01722035964645	45.5	4.12741689373297
		57.72195	0.0107653161088276	57.72195	1.11464045943541	57.72195	2.01421091997008	57.72195	3.01805851874429	45.52	4.12836148955495
		57.74825	0.00901595224114308	57.74825	1.11387203753134	57.74825	2.01425491662634	57.74825	3.01927765925023	45.54	4.12883378746594
		57.77455	0.00890829908005481	57.77455	1.11306317236917	57.77455	2.01262704034493	57.77455	3.01805851874429	45.56	4.12883378746594
		57.80085	0.00923125856331962	57.80085	1.11399336730567	57.80085	2.01337498350125	57.80085	3.0177537336178	45.58	4.12836148955495
		57.82715	0.00990409082012141	57.82715	1.11528755156515	57.82715	2.01328699018875	57.82715	3.01889667784212	45.6	4.12694459582198
		57.85345	0.00906977882168722	57.85345	1.11435735662865	57.85345	2.01341898015751	57.85345	3.01828710758915	45.62	4.12930608537693
		57.87975	0.0098233509493051	57.87975	1.11290139933673	57.87975	2.01403493334507	57.87975	3.0166869856751	45.64	4.12977838328792
		57.90605	0.00939273830495202	57.90605	1.11472134595163	57.90605	2.01359496678252	57.90605	3.01958244437671	45.66	4.12977838328792
		57.93235	0.00955421804658443	57.93235	1.11508533527461	57.93235	2.01350697347002	57.93235	3.01790612618104	45.68	4.1307229791099
		57.95865	0.00966187120767269	57.95865	1.11362937798269	57.95865	2.01337498350125	57.95865	3.01866808899726	45.7	4.12930608537693
		57.98495	0.00756263456645134	57.98495	1.11447868640298	57.98495	2.01421091997008	57.98495	3.01790612618104	45.72	4.12883378746594
		58.01125	0.00893521237032688	58.01125	1.1127800695624	58.01125	2.01403493334507	58.01125	3.01706796708321	45.74	4.1307229791099
		58.03755	0.00853151301624587	58.03755	1.11379115101513	58.03755	2.01271503365744	58.03755	3.01462968607132	45.76	4.13166757493188
		58.06385	0.00793942063026029	58.06385	1.11484267572596	58.06385	2.01267103700119	58.06385	3.01836330387077	45.78	4.1307229791099
		58.09015	0.00837003327461347	58.09015	1.11330583191782	58.09015	2.01148312728233	58.09015	3.01752514477294	45.8	4.12930608537693
		58.11645	0.00853151301624587	58.11645	1.11455957291919	58.11645	2.01289102028246	58.11645	3.01859189271564	45.82	4.12836148955495
		58.14275	0.0071858485026424	58.14275	1.11310361562727	58.14275	2.01113115403229	58.14275	3.01927765925023	45.84	4.1307229791099
		58.16905	0.00767028772753961	58.16905	1.11468090269352	58.16905	2.01245105371992	58.16905	3.01584882657726	45.86	4.12930608537693
		58.19535	0.0082623801135252	58.19535	1.1146000161773	58.19535	2.01161511725109	58.19535	3.01722035964645	45.88	4.12788919164396
		58.22165	0.00683597572910553	58.22165	1.11330583191782	58.22165	2.01183510053236	58.22165	3.01805851874429	45.9	4.12977838328792
		58.24795	0.00793942063026029	58.24795	1.11261829652997	58.24795	2.0117031105636	58.24795	3.01813471502591	45.92	4.12836148955495
		58.27425	0.00600166373067134	58.27425	1.1114049987867	58.27425	2.0122750670949	58.27425	3.01600121914051	45.94	4.13025068119891
		58.30055	0.00656684282638486	58.30055	1.11399336730567	58.30055	2.01108715737604	58.30055	3.01813471502591	45.96	4.12977838328792
		58.32685	0.00645918966529659	58.32685	1.11245652349753	58.32685	2.01249505037617	58.32685	3.01729655592807	45.98	4.12883378746594
		58.35315	0.00699745547073793	58.35315	1.11225430720699	58.35315	2.01218707378239	58.35315	3.01760134105456	46	4.12788919164396
		58.37945	0.00699745547073793	58.37945	1.11245652349753	58.37945	2.01240705706366	58.37945	3.01782992989942	46.02	4.13261217075386
		58.40575	0.00675523585828933	58.40575	1.11290139933673	58.40575	2.00937128778213	58.40575	3.0156202377324	46.04	4.12836148955495
		58.43205	0.00632462321393614	58.43205	1.11205209091644	58.43205	2.01236306040741	58.43205	3.01836330387077	46.06	4.1307229791099
		58.45835	0.00627079663339201	58.45835	1.11241608023942	58.45835	2.01174710721985	58.45835	3.01470588235294	46.08	4.12930608537693
		58.48465	0.00619005676257581	58.48465	1.11261829652997	58.48465	2.01209908046988	58.48465	3.01478207863456	46.1	4.12977838328792
		58.51095	0.00619005676257581	58.51095	1.11108145272183	58.51095	2.01179110387611	58.51095	3.01661078939348	46.12	4.13166757493188
		58.53725	0.00522117831278139	58.53725	1.11306317236917	58.53725	2.00989924765718	58.53725	3.01798232246266	46.14	4.12930608537693
		58.56355	0.00653992953611279	58.56355	1.11209253417455	58.56355	2.01209908046988	58.56355	3.0177537336178	46.16	4.13166757493188
		58.58985	0.00551722450577413	58.58985	1.11213297743266	58.58985	2.01055919750099	58.58985	3.01752514477294	46.18	4.12930608537693
		58.61615	0.0067821491485614	58.61615	1.11326538865971	58.61615	2.01192309384487	58.61615	3.01760134105456	46.2	4.1307229791099
		58.64245	0.00535574476414172	58.64245	1.11201164765834	58.64245	2.01289102028246	58.64245	3.0166869856751	46.22	4.13308446866485
		58.66875	0.00511352515169312	58.66875	1.11326538865971	58.66875	2.01055919750099	58.66875	3.01874428527888	46.24	4.13213987284287
		58.69505	0.00435995302407513	58.69505	1.11176898810968	58.69505	2.01073518412601	58.69505	3.01706796708321	46.26	4.13213987284287
		58.72135	0.0059478371501272	58.72135	1.11233519372321	58.72135	2.01069118746975	58.72135	3.01752514477294	46.28	4.13355676657584
		58.74765	0.00557105108631826	58.74765	1.11100056620561	58.74765	2.01183510053236	58.74765	3.0166869856751	46.3	4.13450136239782
		58.77395	0.00492513211978865	58.77395	1.11104100946372	58.77395	2.01007523428219	58.77395	3.01958244437671	46.32	4.13733514986376
		58.80025	0.00465599921706787	58.80025	1.11298228585295	58.80025	2.01148312728233	58.80025	3.01981103322158	46.34	4.13591825613079
		58.82655	0.00500587199060485	58.82655	1.11164765833536	58.82655	2.01205508381363	58.82655	3.01927765925023	46.36	4.13497366030881
		58.85285	0.00425229986298686	58.85285	1.11225430720699	58.85285	2.01161511725109	58.85285	3.01821091130753	46.38	4.13969663941871
		58.87915	0.0056248776668624	58.87915	1.11241608023942	58.87915	2.0095912710634	58.87915	3.01729655592807	46.4	4.13686285195277
		58.90545	0.00575944411822273	58.90545	1.11241608023942	58.90545	2.01157112059484	58.90545	3.02011581834806	46.42	4.13875204359673
		58.93175	0.00567870424740653	58.93175	1.11172854485157	58.93175	2.0117031105636	58.93175	3.01874428527888	46.44	4.14583651226158
		58.95805	0.00495204541006072	58.95805	1.11282051282051	58.95805	2.00963526771965	58.95805	3.01943005181347	46.46	4.14158583106267
		58.98435	0.00505969857114899	58.98435	1.11015125778533	58.98435	2.01091117075102	58.98435	3.01729655592807	46.48	4.14064123524069
		59.01065	0.0044676061851634	59.01065	1.11144544204481	59.01065	2.01201108715738	59.01065	3.01798232246266	46.5	4.14111353315168
		59.03695	0.00527500489332552	59.03695	1.11193076114212	59.03695	2.01095516740728	59.03695	3.01516306004267	46.52	4.13875204359673
		59.06325	0.0057863574084948	59.06325	1.11233519372321	59.06325	2.01152712393858	59.06325	3.01645839683023	46.54	4.13639055404178
		59.08955	0.0057056175376786	59.08955	1.11225430720699	59.08955	2.01003123762594	59.08955	3.01714416336483	46.56	4.13591825613079
		59.11585	0.00468291250734005	59.11585	1.11189031788401	59.11585	2.01214307712614	59.11585	3.01767753733618	46.58	4.13450136239782
		59.14215	0.0061093168917596	59.14215	1.11071746339885	59.14215	2.01033921421972	59.14215	3.01577263029564	46.6	4.13166757493188
		59.16845	0.00635153650420821	59.16845	1.11245652349753	59.16845	2.01187909718861	59.16845	3.01683937823834	46.62	4.13402906448683
		59.19475	0.00559796437659033	59.19475	1.11237563698132	59.19475	2.01073518412601	59.19475	3.01394391953673	46.64	4.13213987284287
		59.22105	0.00398316696026619	59.22105	1.11197120440023	59.22105	2.01231906375115	59.22105	3.01600121914051	46.66	4.13261217075386
		59.24735	0.00425229986298686	59.24735	1.11176898810968	59.24735	2.01205508381363	59.24735	3.0156202377324	46.68	4.12930608537693
		59.27365	0.00435995302407513	59.27365	1.11152632856103	59.27365	2.01042720753223	59.27365	3.01607741542213	46.7	4.13308446866485
		59.29995	0.00532883147386966	59.29995	1.11160721507725	59.29995	2.00998724096969	59.29995	3.01821091130753	46.72	4.1307229791099
		59.32625	0.00581327069876687	59.32625	1.11330583191782	59.32625	2.01086717409477	59.32625	3.01645839683023	46.74	4.13025068119891
		59.35255	0.00470982579761211	59.35255	1.11249696675564	59.35255	2.00981125434467	59.35255	3.01836330387077	46.76	4.13119527702089
		59.37885	0.00508661186142105	59.37885	1.11290139933673	59.37885	2.01091117075102	59.37885	3.0166869856751	46.78	4.13308446866485
		59.40515	0.00511352515169312	59.40515	1.11225430720699	59.40515	2.01157112059484	59.40515	3.01645839683023	46.8	4.12836148955495
		59.43145	0.00557105108631826	59.43145	1.11233519372321	59.43145	2.01086717409477	59.43145	3.01897287412374	46.82	4.13025068119891
		59.45775	0.00532883147386966	59.45775	1.11245652349753	59.45775	2.01192309384487	59.45775	3.02072538860104	46.84	4.12930608537693
		59.48405	0.0059478371501272	59.48405	1.11306317236917	59.48405	2.01130714065731	59.48405	3.01843950015239	46.86	4.12788919164396
		59.51035	0.00624388334311994	59.51035	1.11290139933673	59.51035	2.01099916406353	59.51035	3.01645839683023	46.88	4.12883378746594
		59.53665	0.00589401056958307	59.53665	1.11160721507725	59.53665	2.0101632275947	59.53665	3.01782992989942	46.9	4.13261217075386
		59.56295	0.00495204541006072	59.56295	1.11217342069077	59.56295	2.01086717409477	59.56295	3.01485827491618	46.92	4.12788919164396
		59.58925	0.00546339792522999	59.58925	1.11144544204481	59.58925	2.00976725768842	59.58925	3.01577263029564	46.94	4.12836148955495
		59.61555	0.00584018398903893	59.61555	1.11294184259484	59.61555	2.00972326103216	59.61555	3.0177537336178	46.96	4.12788919164396
		59.64185	0.00522117831278139	59.64185	1.11059613362452	59.64185	2.01042720753223	59.64185	3.01805851874429	46.98	4.1307229791099
		59.66815	0.00632462321393614	59.66815	1.11221386394888	59.66815	2.01104316071979	59.66815	3.0198872295032	47	4.12930608537693
		59.69445	0.005867097279311	59.69445	1.11407425382189	59.69445	2.00866734128206	59.69445	3.01935385553185	47.02	4.12788919164396
		59.72075	0.00433303973380306	59.72075	1.1114049987867	59.72075	2.01130714065731	59.72075	3.01661078939348	47.04	4.12694459582198
		59.74705	0.00546339792522999	59.74705	1.11108145272183	59.74705	2.0106471908135	59.74705	3.01607741542213	47.06	4.12788919164396
		59.77335	0.00549031121550206	59.77335	1.110029928011	59.77335	2.0106471908135	59.77335	3.01760134105456	47.08	4.12883378746594
		59.79965	0.00487130553924451	59.79965	1.11087923643129	59.79965	2.00923929781337	59.79965	3.01440109722646	47.1	4.13025068119891
		59.82595	0.00401008025053825	59.82595	1.11136455552859	59.82595	2.00945928109464	59.82595	3.01920146296861	47.12	4.12883378746594
		59.85225	0.0055441377960462	59.85225	1.11039391733398	59.85225	2.01139513396982	59.85225	3.01706796708321	47.14	4.12930608537693
		59.87855	0.00419847328244272	59.87855	1.110029928011	59.87855	2.00981125434467	59.87855	3.01546784516916	47.16	4.12883378746594
		59.90485	0.00500587199060485	59.90485	1.11176898810968	59.90485	2.01029521756347	59.90485	3.01645839683023	47.18	4.12930608537693
		59.93115	0.00470982579761211	59.93115	1.11148588530292	59.93115	2.01020722425096	59.93115	3.01630600426699	47.2	4.12647229791099
		59.95745	0.00357946760618518	59.95745	1.11213297743266	59.95745	2.00923929781337	59.95745	3.01470588235294	47.22	4.12883378746594
		59.98375	0.00403699354081032	59.98375	1.11257785327186	59.98375	2.00950327775089	59.98375	3.01699177080158	47.24	4.13213987284287
		60.01005	0.00508661186142105	60.01005	1.11160721507725	60.01005	2.01179110387611	60.01005	3.01531545260591	47.26	4.12788919164396
		60.03635	0.00473673908788418	60.03635	1.11055569036642	60.03635	2.00989924765718	60.03635	3.01729655592807	47.28	4.12977838328792
		60.06265	0.00406390683108239	60.06265	1.11334627517593	60.06265	2.01003123762594	60.06265	3.01447729350808	47.3	4.13119527702089
		60.08895	0.00366020747700138	60.08895	1.11100056620561	60.08895	2.00954727440715	60.08895	3.01516306004267	47.32	4.13025068119891
		60.11525	0.00390242708944999	60.11525	1.11269918304619	60.11525	2.00941528443838	60.11525	3.01676318195672	47.34	4.12883378746594
		60.14155	0.00409082012135445	60.14155	1.11362937798269	60.14155	2.01042720753223	60.14155	3.013486741847	47.36	4.13213987284287
		60.16785	0.0031488549618321	60.16785	1.11201164765834	60.16785	2.01051520084474	60.16785	3.01927765925023	47.38	4.12741689373297
		60.19415	0.00382168721863378	60.19415	1.1127396263043	60.19415	2.0095912710634	60.19415	3.01531545260591	47.4	4.12930608537693
		60.22045	0.00390242708944999	60.22045	1.11298228585295	60.22045	2.00950327775089	60.22045	3.01577263029564	47.42	4.12930608537693
		60.24675	0.00438686631434719	60.24675	1.11261829652997	60.24675	2.01011923093845	60.24675	3.01531545260591	47.44	4.13119527702089
		60.27305	0.00401008025053825	60.27305	1.11265873978808	60.27305	2.01042720753223	60.27305	3.01493447119781	47.46	4.13119527702089
		60.29935	0.00360638089645725	60.29935	1.11253741001375	60.29935	2.01060319415724	60.29935	3.01554404145078	47.48	4.12647229791099
		60.32565	0.00322959483264831	60.32565	1.11282051282051	60.32565	2.01161511725109	60.32565	3.01638220054861	47.5	4.12788919164396
		60.35195	0.00368712076727345	60.35195	1.11282051282051	60.35195	2.00919530115711	60.35195	3.01546784516916	47.52	4.12930608537693
		60.37825	0.00398316696026619	60.37825	1.11176898810968	60.37825	2.01003123762594	60.37825	3.013486741847	47.54	4.13213987284287
		60.40455	0.00352564102564105	60.40455	1.11019170104344	60.40455	2.00893132121959	60.40455	3.0145534897897	47.56	4.12836148955495
		60.43085	0.00559796437659033	60.43085	1.1132249454016	60.43085	2.01020722425096	60.43085	3.01729655592807	47.58	4.1307229791099
		60.45715	0.00371403405754551	60.45715	1.11205209091644	60.45715	2.01038321087597	60.45715	3.01432490094483	47.6	4.12977838328792
		60.48345	0.00320268154237624	60.48345	1.11148588530292	60.48345	2.00897531787584	60.48345	3.01737275220969	47.62	4.12647229791099
		60.50975	0.00473673908788418	60.50975	1.11043436059209	60.50975	2.0101632275947	60.50975	3.01676318195672	47.64	4.12977838328792
		60.53605	0.0031488549618321	60.53605	1.1109196796894	60.53605	2.00827137137578	60.53605	3.01706796708321	47.66	4.12788919164396
		60.56235	0.00304120180074383	60.56235	1.11124322575427	60.56235	2.00972326103216	60.56235	3.01706796708321	47.68	4.12836148955495
